"Date","Price","Open","High","Low","Vol.","Change %"
"29/07/2016","110.39","111.98","113.60","110.39","435.36K","-0.52%"
"28/07/2016","110.97","115.20","111.48","110.56","509.64K","-0.92%"
"27/07/2016","112.00","115.92","116.80","111.53","6.75M","-4.46%"
"26/07/2016","117.23","114.41","117.61","114.41","3.36M","1.12%"
"25/07/2016","115.93","111.22","115.93","111.22","1.61M","5.00%"
"22/07/2016","110.41","108.02","110.80","109.60","1.29M","0.74%"
"21/07/2016","109.60","110.40","110.40","107.32","2.68M","1.41%"
"20/07/2016","108.08","106.48","108.72","106.48","2.05M","0.05%"
"19/07/2016","108.03","107.20","108.05","107.20","6.08M","1.47%"
"18/07/2016","106.46","107.12","107.20","106.46","1.53M","-0.71%"
"15/07/2016","107.22","107.00","107.44","107.00","1.11M","0.02%"
"14/07/2016","107.20","106.32","107.20","106.32","2.92M","0.71%"
"13/07/2016","106.44","106.40","106.56","106.40","1.38M","-0.53%"
"12/07/2016","107.01","108.00","109.24","104.85","6.56M","2.85%"
"11/07/2016","104.04","104.00","104.80","104.00","749.40K","0.03%"
"08/07/2016","104.01","104.00","104.01","104.00","1.89M","0.01%"
"04/07/2016","104.00","104.80","104.94","104.00","1.06M","-0.84%"
"01/07/2016","104.88","107.99","108.04","104.88","2.09M","-5.00%"
"30/06/2016","110.40","112.01","112.02","109.74","6.13M","-1.44%"
"29/06/2016","112.01","112.00","112.11","112.00","1.36M","0.01%"
"28/06/2016","112.00","109.62","112.00","109.60","1.10M","-2.78%"
"27/06/2016","115.20","115.60","116.24","111.20","11.48M","-0.69%"
"24/06/2016","116.00","116.00","116.00","116.00","686.54K","-3.00%"
"23/06/2016","119.59","116.00","119.59","116.00","1.61M","3.96%"
"22/06/2016","115.04","114.24","116.00","114.00","19.78M","0.92%"
"21/06/2016","113.99","113.14","116.78","113.60","6.78M","0.75%"
"20/06/2016","113.14","115.20","115.20","113.14","890.52K","-5.00%"
"17/06/2016","119.09","113.42","119.09","113.42","8.29M","5.01%"
"16/06/2016","113.41","108.01","113.41","109.06","6.39M","5.99%"
"15/06/2016","107.00","102.40","107.52","102.40","2.10M","4.49%"
"14/06/2016","102.40","100.80","102.40","100.80","4.67M","-2.31%"
"13/06/2016","104.82","104.02","104.85","104.02","507.83K","0.02%"
"10/06/2016","104.80","106.80","106.80","104.10","699.21K","1.87%"
"09/06/2016","102.88","104.00","104.01","102.48","759.89K","-1.09%"
"08/06/2016","104.01","104.01","104.01","103.99","526.73K","-4.77%"
"07/06/2016","109.22","111.99","112.00","109.22","8.13M","-0.45%"
"06/06/2016","109.71","108.00","109.76","104.42","6.57M","0.08%"
"03/06/2016","109.62","102.45","112.40","102.45","7.09M","1.72%"
"02/06/2016","107.77","107.76","107.77","107.76","403.31K","5.00%"
"01/06/2016","102.64","102.60","102.64","102.60","7.10M","-4.96%"
"31/05/2016","108.00","113.60","108.40","107.92","8.93M","-4.93%"
"27/05/2016","113.60","118.17","114.40","113.60","1.96M","0.94%"
"26/05/2016","112.54","109.20","112.54","109.20","834.91K","4.99%"
"25/05/2016","107.19","103.99","107.19","103.98","1.75M","5.00%"
"24/05/2016","102.09","101.60","102.40","101.60","577.11K","1.85%"
"23/05/2016","100.24","100.24","100.24","100.24","245.70K","-0.56%"
"20/05/2016","100.80","101.59","100.80","100.05","2.00M","0.40%"
"19/05/2016","100.40","100.80","100.93","100.40","685.77K","-1.57%"
"18/05/2016","102.00","100.00","102.00","100.00","861.71K","1.98%"
"17/05/2016","100.02","103.31","100.81","99.36","1.49M","1.65%"
"16/05/2016","98.40","94.10","98.40","94.10","1.07M","4.28%"
"13/05/2016","94.36","98.39","101.60","94.36","2.36M","-2.52%"
"12/05/2016","96.80","96.00","96.80","96.00","1.32M","2.54%"
"11/05/2016","94.40","96.38","94.40","94.01","5.17M","0.41%"
"10/05/2016","94.01","94.00","94.01","93.84","247.06K","0.70%"
"09/05/2016","93.36","92.06","96.66","92.06","3.25M","1.41%"
"06/05/2016","92.06","87.68","92.06","88.00","2.47M","-0.22%"
"05/05/2016","92.26","97.10","92.88","92.26","2.51M","-5.47%"
"04/05/2016","97.60","102.21","102.24","97.10","1.71M","0.27%"
"03/05/2016","97.34","97.24","97.34","97.24","547.94K","4.99%"
"29/04/2016","92.71","88.29","92.71","88.01","2.63M","4.99%"
"28/04/2016","88.30","85.60","89.10","85.60","1.20M","4.05%"
"27/04/2016","84.86","85.20","85.20","84.80","1.05M","-0.42%"
"26/04/2016","85.22","85.20","85.38","85.20","756.08K","0.41%"
"25/04/2016","84.87","84.81","84.88","84.81","461.96K","0.37%"
"22/04/2016","84.56","84.02","84.56","84.02","4.62M","0.64%"
"21/04/2016","84.02","84.80","85.76","84.01","253.37K","1.83%"
"20/04/2016","82.51","82.00","84.79","82.00","421.87K","0.62%"
"19/04/2016","82.00","81.76","82.40","81.76","961.62K","-1.91%"
"18/04/2016","83.60","81.60","83.60","81.60","215.50K","-1.42%"
"15/04/2016","84.80","85.52","85.98","84.00","893.03K","-1.37%"
"14/04/2016","85.98","86.40","86.40","85.98","415.20K","0.46%"
"13/04/2016","85.59","85.59","85.59","85.59","581.27K","1.89%"
"12/04/2016","84.00","84.00","84.00","84.00","477.38K","0.00%"
"11/04/2016","84.00","86.80","86.81","83.89","1.37M","-4.46%"
"08/04/2016","87.92","86.40","87.92","86.40","342.25K","0.84%"
"07/04/2016","87.19","86.40","87.19","86.40","509.13K","0.91%"
"06/04/2016","86.40","88.78","86.40","85.31","455.55K","1.33%"
"05/04/2016","85.27","83.20","85.27","83.20","324.79K","3.87%"
"04/04/2016","82.09","81.61","82.09","81.60","3.38M","-3.55%"
"01/04/2016","85.11","89.58","85.60","85.11","1.62M","-0.57%"
"31/03/2016","85.60","89.82","87.19","85.60","1.79M","0.00%"
"30/03/2016","85.60","90.08","90.08","84.99","4.01M","-4.31%"
"29/03/2016","89.46","90.40","90.40","89.46","485.66K","-4.99%"
"24/03/2016","94.16","95.43","95.43","92.96","2.66M","3.60%"
"23/03/2016","90.89","86.56","90.89","86.57","1.83M","4.04%"
"22/03/2016","87.36","82.80","87.36","82.80","2.08M","5.00%"
"21/03/2016","83.20","84.80","84.80","80.25","4.29M","-0.95%"
"18/03/2016","84.00","78.80","84.00","78.80","1.96M","5.00%"
"17/03/2016","80.00","76.80","80.00","76.80","1.46M","4.11%"
"16/03/2016","76.84","75.96","76.84","75.96","2.96M","3.28%"
"15/03/2016","74.40","77.60","77.60","74.40","1.14M","-4.12%"
"14/03/2016","77.60","76.83","77.60","76.40","430.15K","-3.00%"
"11/03/2016","80.00","77.60","80.00","76.81","2.08M","3.63%"
"10/03/2016","77.20","77.60","77.66","77.20","6.68M","-0.52%"
"09/03/2016","77.60","77.20","77.64","77.20","1.95M","1.00%"
"08/03/2016","76.83","76.07","78.20","74.48","967.80K","-2.00%"
"07/03/2016","78.40","78.40","78.40","76.80","3.76M","0.00%"
"04/03/2016","78.40","76.02","78.40","76.02","574.05K","-0.20%"
"03/03/2016","78.56","78.72","79.20","78.06","5.58M","-3.73%"
"02/03/2016","81.60","82.40","82.64","81.20","1.63M","0.47%"
"01/03/2016","81.22","80.80","81.60","80.79","2.15M","0.52%"
"29/02/2016","80.80","80.80","80.95","80.78","1.05M","-0.76%"
"26/02/2016","81.42","78.40","81.43","78.40","1.02M","2.75%"
"25/02/2016","79.24","79.21","80.27","79.21","4.12M","-1.05%"
"24/02/2016","80.08","80.00","80.80","80.00","2.59M","0.05%"
"23/02/2016","80.04","80.00","80.08","78.42","3.58M","1.06%"
"22/02/2016","79.20","79.95","79.95","78.80","536.93K","-0.99%"
"19/02/2016","79.99","77.60","79.99","77.60","366.03K","0.69%"
"18/02/2016","79.44","79.18","79.58","79.18","390.48K","4.44%"
"17/02/2016","76.06","76.80","77.60","76.00","3.55M","-0.99%"
"16/02/2016","76.82","77.60","78.28","76.80","1.60M","-1.21%"
"15/02/2016","77.76","79.20","79.20","77.20","2.66M","-0.21%"
"12/02/2016","77.92","78.60","78.60","77.92","5.84M","-0.61%"
"11/02/2016","78.40","81.49","80.00","78.00","9.67M","1.02%"
"10/02/2016","77.61","78.64","79.20","76.80","960.59K","0.99%"
"09/02/2016","76.85","76.88","77.12","76.85","698.04K","0.91%"
"08/02/2016","76.16","76.80","77.60","76.00","1.80M","-0.88%"
"05/02/2016","76.84","75.44","76.89","75.44","353.08K","1.00%"
"04/02/2016","76.08","77.18","77.18","76.00","1.13M","-0.16%"
"03/02/2016","76.20","79.76","79.76","76.14","968.36K","-4.27%"
"02/02/2016","79.60","80.00","80.00","79.60","3.71M","-0.50%"
"01/02/2016","80.00","81.60","81.61","80.00","1.46M","-0.01%"
"29/01/2016","80.01","80.00","80.80","80.00","1.73M","0.01%"
"28/01/2016","80.00","80.80","82.08","79.20","3.73M","3.47%"
"27/01/2016","77.32","79.21","79.21","77.32","900.34K","-4.91%"
"26/01/2016","81.31","85.58","82.40","81.31","3.05M","-1.13%"
"25/01/2016","82.24","84.00","84.80","82.24","5.92M","-4.81%"
"22/01/2016","86.40","82.00","86.40","82.00","615.47K","2.37%"
"21/01/2016","84.40","81.39","84.40","78.08","9.31M","8.09%"
"20/01/2016","78.08","77.58","79.92","77.60","2.63M","3.12%"
"19/01/2016","75.72","77.99","75.72","74.10","2.00M","0.69%"
"18/01/2016","75.20","78.40","78.60","75.20","734.73K","-2.99%"
"15/01/2016","77.52","70.40","77.52","70.40","8.20M","4.96%"
"14/01/2016","73.86","73.89","73.90","73.86","9.80M","-4.99%"
"13/01/2016","77.74","79.20","79.20","77.54","2.59M","-4.75%"
"12/01/2016","81.62","86.40","86.40","81.62","1.11M","-3.97%"
"11/01/2016","84.99","84.09","84.99","84.00","358.86K","-2.98%"
"08/01/2016","87.60","89.28","89.28","87.60","4.54M","-3.10%"
"07/01/2016","90.40","93.36","92.00","89.72","3.02M","-2.59%"
"06/01/2016","92.80","93.29","95.20","88.62","2.24M","-5.49%"
"05/01/2016","98.19","98.19","98.19","98.19","29.82K","-5.00%"
"04/01/2016","103.36","103.36","103.36","103.36","22.68K","-5.00%"
"31/12/2015","108.80","103.91","108.80","98.72","8.20M","9.68%"
"30/12/2015","99.20","95.98","99.20","92.06","1.22M","7.83%"
"29/12/2015","92.00","95.20","92.68","92.00","816.30K","-0.63%"
