"Date","Price","Open","High","Low","Vol.","Change %"
"03/09/2024","20.90","21.00","20.90","20.90","6.13M","-0.48%"
"02/09/2024","21.00","21.80","21.00","21.00","218.24K","-3.67%"
"30/08/2024","21.80","21.80","21.80","21.80","38.45K","0.00%"
"29/08/2024","21.80","21.80","21.80","21.80","71.94K","0.00%"
"28/08/2024","21.80","20.45","21.80","21.80","430.86K","6.60%"
"27/08/2024","20.45","20.45","20.45","20.45","116.20K","0.00%"
"26/08/2024","20.45","20.45","20.45","20.45","431.65K","0.00%"
"23/08/2024","20.45","20.45","20.45","20.45","45.38K","0.00%"
"22/08/2024","20.45","20.45","20.45","20.45","1.70M","0.00%"
"21/08/2024","20.45","20.45","20.45","20.45","113.88K","0.00%"
"20/08/2024","20.45","20.45","20.45","20.45","152.08K","0.00%"
"19/08/2024","20.45","20.50","20.45","20.45","294.68K","-0.24%"
"16/08/2024","20.50","20.50","20.50","20.50","125.04K","0.00%"
"15/08/2024","20.50","21.50","20.50","20.50","245.89K","-4.65%"
"14/08/2024","21.50","21.50","21.50","21.50","81.05K","0.00%"
"13/08/2024","21.50","21.85","21.50","21.50","259.83K","-1.60%"
"12/08/2024","21.85","21.85","21.85","21.85","31.13K","0.00%"
"09/08/2024","21.85","21.00","21.85","21.85","420.38K","4.05%"
"08/08/2024","21.00","20.70","21.00","20.70","516.02K","1.45%"
"07/08/2024","20.70","21.50","20.70","20.70","208.85K","-3.72%"
"06/08/2024","21.50","21.50","21.50","21.50","87.08K","0.00%"
"05/08/2024","21.50","21.50","21.50","19.85","367.93K","0.00%"
"02/08/2024","21.50","21.50","21.50","20.00","20.42K","0.00%"
"01/08/2024","21.50","22.00","21.50","21.50","169.76K","-2.27%"
"31/07/2024","22.00","22.00","22.00","20.15","180.80K","0.00%"
"30/07/2024","22.00","22.00","21.00","20.00","245.09K","0.00%"
"29/07/2024","22.00","22.00","21.70","19.95","315.37K","0.00%"
"26/07/2024","22.00","22.00","21.00","20.00","40.95K","0.00%"
"25/07/2024","22.00","22.00","21.90","20.05","180.09K","0.00%"
"24/07/2024","22.00","22.00","22.45","21.00","178.45K","0.00%"
"23/07/2024","22.00","22.00","22.00","22.00","606.84K","0.00%"
"22/07/2024","22.00","21.60","22.00","22.00","894.96K","1.85%"
"19/07/2024","21.60","21.60","22.00","21.05","364.03K","0.00%"
"18/07/2024","21.60","21.60","21.60","21.60","271.89K","0.00%"
"17/07/2024","21.60","21.60","22.75","21.25","200.98K","0.00%"
"16/07/2024","21.60","21.50","21.60","21.50","1.72M","0.47%"
"15/07/2024","21.50","21.50","22.00","21.00","41.53K","0.00%"
"12/07/2024","21.50","21.50","22.00","21.05","209.69K","0.00%"
"11/07/2024","21.50","21.50","21.50","21.50","1.47M","0.00%"
"10/07/2024","21.50","21.15","21.50","21.50","269.83K","1.65%"
"09/07/2024","21.15","22.00","22.35","21.15","1.27M","-3.86%"
"08/07/2024","22.00","22.00","22.00","20.90","30.76K","0.00%"
"05/07/2024","22.00","22.00","22.00","20.80","36.67K","0.00%"
"04/07/2024","22.00","21.35","22.00","22.00","277.25K","3.04%"
"03/07/2024","21.35","21.35","21.15","20.55","150.40K","0.00%"
"02/07/2024","21.35","21.35","21.15","20.10","365.57K","0.00%"
"01/07/2024","21.35","21.35","21.15","19.55","39.76K","0.00%"
"28/06/2024","21.35","21.35","21.15","20.60","78.64K","0.00%"
"27/06/2024","21.35","21.35","21.20","20.60","122.53K","0.00%"
"26/06/2024","21.35","21.35","21.20","20.60","45.97K","0.00%"
"25/06/2024","21.35","21.35","21.35","20.20","249.73K","0.00%"
"24/06/2024","21.35","21.35","21.25","20.20","310.17K","0.00%"
"21/06/2024","21.35","21.35","21.90","20.50","670.94K","0.00%"
"20/06/2024","21.35","21.35","21.85","20.60","506.70K","0.00%"
"19/06/2024","21.35","21.35","22.90","20.80","119.15K","0.00%"
"14/06/2024","21.35","21.35","22.30","20.65","1.75M","0.00%"
"13/06/2024","21.35","23.70","21.35","21.35","1.72M","-9.92%"
"11/06/2024","23.70","24.30","23.70","23.70","62.46M","-2.47%"
"10/06/2024","24.30","23.85","24.30","24.30","658.32K","1.89%"
"07/06/2024","23.85","22.00","23.85","23.85","276.13K","8.41%"
"06/06/2024","22.00","22.00","24.00","21.50","18.12M","0.00%"
"05/06/2024","22.00","21.00","22.00","21.00","8.79M","4.76%"
"04/06/2024","21.00","21.30","21.00","21.00","298.81K","-1.41%"
"03/06/2024","21.30","21.30","21.30","21.30","383.55K","0.00%"
"31/05/2024","21.30","21.65","21.30","21.30","2.08M","-1.62%"
"30/05/2024","21.65","21.65","21.65","21.00","59.33K","0.00%"
"29/05/2024","21.65","21.65","21.65","20.60","166.91K","0.00%"
"28/05/2024","21.65","21.65","22.10","20.00","74.61K","0.00%"
"27/05/2024","21.65","21.65","22.75","19.50","156.52K","0.00%"
"24/05/2024","21.65","24.05","21.65","21.65","554.97M","-9.98%"
"23/05/2024","24.05","24.05","22.75","21.65","347.21K","0.00%"
"22/05/2024","24.05","24.05","23.00","21.65","84.61K","0.00%"
"21/05/2024","24.05","24.05","23.40","21.90","49.23K","0.00%"
"20/05/2024","24.05","24.05","23.45","21.65","768.90K","0.00%"
"17/05/2024","24.05","24.05","22.90","21.65","313.54K","0.00%"
"16/05/2024","24.05","24.05","21.65","21.65","7.03K","0.00%"
"15/05/2024","24.05","24.05","22.85","21.65","110.61K","0.00%"
