"Date","Price","Open","High","Low","Vol.","Change %"
"24/06/2020","1.800","1.800","1.820","1.800","5.84M","0.00%"
"23/06/2020","1.800","1.800","1.800","1.790","10.76M","0.00%"
"22/06/2020","1.800","1.720","1.800","1.760","2.39M","4.65%"
"19/06/2020","1.720","1.730","1.730","1.720","2.33M","-0.58%"
"18/06/2020","1.730","1.730","1.730","1.720","32.36M","0.00%"
"17/06/2020","1.730","1.720","1.730","1.710","22.54M","0.58%"
"16/06/2020","1.720","1.710","1.730","1.720","21.26M","0.58%"
"15/06/2020","1.710","1.730","1.730","1.700","19.47M","-1.16%"
"11/06/2020","1.730","1.720","1.750","1.720","15.54M","0.58%"
"10/06/2020","1.720","1.720","1.720","1.720","9.65M","0.00%"
"09/06/2020","1.720","1.720","1.720","1.720","21.89M","0.00%"
"08/06/2020","1.720","1.720","1.730","1.720","1.58M","0.00%"
"05/06/2020","1.720","1.730","1.840","1.720","2.73M","-0.58%"
"04/06/2020","1.730","1.740","1.750","1.730","22.07M","-0.57%"
"03/06/2020","1.740","1.740","1.780","1.740","1.65M","0.00%"
"02/06/2020","1.740","1.800","1.800","1.720","7.34M","-3.33%"
"01/06/2020","1.800","1.780","1.840","1.800","1.11M","1.12%"
"29/05/2020","1.780","1.870","2.000","1.780","8.64M","-4.81%"
"28/05/2020","1.870","1.900","1.900","1.870","2.38M","-1.58%"
"27/05/2020","1.900","1.810","1.950","1.890","6.26M","4.97%"
"22/05/2020","1.810","1.800","1.900","1.800","2.47M","0.56%"
"21/05/2020","1.800","1.800","1.930","1.800","728.05K","0.00%"
"20/05/2020","1.800","1.740","1.850","1.780","10.73M","3.45%"
"19/05/2020","1.740","1.750","1.750","1.740","2.90M","-0.57%"
"18/05/2020","1.750","1.720","1.750","1.710","5.03M","1.74%"
"15/05/2020","1.720","1.800","1.720","1.720","489.45K","-4.44%"
"14/05/2020","1.800","1.710","1.800","1.790","2.63M","5.26%"
"13/05/2020","1.710","1.710","1.800","1.710","4.30M","0.00%"
"12/05/2020","1.710","1.710","1.790","1.710","3.44M","0.00%"
"11/05/2020","1.710","1.710","1.710","1.710","5.04M","0.00%"
"08/05/2020","1.710","1.710","1.720","1.710","4.95M","0.00%"
"07/05/2020","1.710","1.770","1.780","1.710","8.23M","-3.39%"
"06/05/2020","1.770","1.700","1.770","1.710","12.56M","4.12%"
"05/05/2020","1.700","1.630","1.700","1.570","5.02M","4.29%"
"04/05/2020","1.630","1.720","1.650","1.630","6.89M","-5.23%"
"30/04/2020","1.720","1.700","1.780","1.690","35.16M","1.18%"
"29/04/2020","1.700","1.700","1.700","1.590","6.99M","0.00%"
"28/04/2020","1.700","1.600","1.700","1.600","23.69M","6.25%"
"27/04/2020","1.600","1.600","1.600","1.550","2.38M","0.00%"
"24/04/2020","1.600","1.530","1.600","1.550","8.74M","4.58%"
"23/04/2020","1.530","1.600","1.530","1.530","1.57M","-4.38%"
"22/04/2020","1.600","1.530","1.600","1.500","12.65M","4.58%"
"21/04/2020","1.530","1.600","1.550","1.520","5.38M","-4.38%"
"20/04/2020","1.600","1.600","1.660","1.550","9.15M","0.00%"
"17/04/2020","1.600","1.600","1.600","1.560","4.72M","0.00%"
"16/04/2020","1.600","1.700","1.600","1.530","7.31M","-5.88%"
"15/04/2020","1.700","1.580","1.700","1.650","19.18M","-1.16%"
"14/04/2020","1.720","1.710","1.720","1.650","11.75M","0.58%"
"09/04/2020","1.710","1.700","1.760","1.700","7.97M","0.59%"
"08/04/2020","1.700","1.640","1.700","1.630","5.30M","3.66%"
"07/04/2020","1.640","1.510","1.640","1.510","16.27M","8.61%"
"06/04/2020","1.510","1.470","1.510","1.410","27.15M","2.72%"
"03/04/2020","1.470","1.450","1.470","1.410","4.93M","1.38%"
"02/04/2020","1.450","1.500","1.470","1.450","2.98M","-3.33%"
"01/04/2020","1.500","1.500","1.550","1.490","4.68M","0.00%"
"31/03/2020","1.500","1.500","1.500","1.450","9.65M","0.00%"
"30/03/2020","1.500","1.530","1.500","1.480","11.58M","-1.96%"
"27/03/2020","1.530","1.500","1.530","1.500","16.29M","2.00%"
"26/03/2020","1.500","1.500","1.540","1.490","12.30M","0.00%"
"25/03/2020","1.500","1.560","1.560","1.500","2.83M","-3.85%"
"24/03/2020","1.560","1.550","1.600","1.540","13.83M","0.65%"
"23/03/2020","1.550","1.550","1.560","1.410","20.62M","0.00%"
"20/03/2020","1.550","1.550","1.550","1.510","23.95M","0.00%"
"19/03/2020","1.550","1.540","1.550","1.510","21.47M","0.65%"
"18/03/2020","1.540","1.590","1.740","1.500","6.13M","-3.14%"
"17/03/2020","1.590","1.450","1.590","1.480","4.36M","9.66%"
"16/03/2020","1.450","1.560","1.540","1.420","3.24M","-7.05%"
"13/03/2020","1.560","1.500","1.590","1.460","13.02M","4.00%"
"12/03/2020","1.500","1.660","1.650","1.500","8.81M","-9.64%"
"11/03/2020","1.660","1.510","1.660","1.530","14.55M","9.93%"
"10/03/2020","1.510","1.670","1.510","1.510","12.07M","-9.58%"
"09/03/2020","1.670","1.800","1.800","1.670","1.62M","-9.73%"
"06/03/2020","1.850","1.800","1.850","1.810","3.75M","2.78%"
"05/03/2020","1.800","1.830","1.810","1.800","2.62M","-1.64%"
"04/03/2020","1.830","1.810","1.830","1.800","1.07M","1.10%"
"03/03/2020","1.810","1.800","1.820","1.800","12.21M","0.56%"
"02/03/2020","1.800","1.710","1.800","1.540","8.05M","5.26%"
"28/02/2020","1.710","1.860","1.720","1.680","8.38M","-8.06%"
"27/02/2020","1.860","1.860","1.870","1.850","5.53M","0.00%"
"26/02/2020","1.860","1.750","1.860","1.750","4.32M","6.29%"
"25/02/2020","1.750","1.770","1.770","1.750","1.24M","-1.13%"
"24/02/2020","1.770","1.950","1.840","1.760","6.53M","-9.23%"
"21/02/2020","1.950","1.900","1.950","1.820","59.75M","2.63%"
"20/02/2020","1.900","1.870","1.900","1.870","11.47M","1.60%"
"19/02/2020","1.870","1.800","1.870","1.830","1.65M","3.89%"
"18/02/2020","1.800","1.820","1.900","1.800","2.04M","-1.10%"
"17/02/2020","1.820","1.870","1.820","1.820","516.79K","-2.67%"
"14/02/2020","1.870","1.860","1.870","1.860","2.34M","0.54%"
"13/02/2020","1.860","1.880","1.880","1.860","1.44M","-1.06%"
"12/02/2020","1.880","1.900","1.890","1.880","1.46M","-1.05%"
"11/02/2020","1.900","1.880","1.900","1.900","763.52K","1.06%"
"10/02/2020","1.880","1.890","1.920","1.870","9.10M","-0.53%"
"07/02/2020","1.890","1.950","1.890","1.860","8.22M","-3.08%"
"06/02/2020","1.950","1.850","1.950","1.900","43.23M","5.41%"
"05/02/2020","1.850","1.810","1.920","1.850","41.21M","2.21%"
"04/02/2020","1.810","1.830","1.840","1.760","7.73M","-1.09%"
"03/02/2020","1.830","1.900","1.900","1.770","23.53M","-3.68%"
"31/01/2020","1.900","1.930","2.050","1.900","14.54M","-1.55%"
"30/01/2020","1.930","1.950","1.970","1.930","7.36M","-1.03%"
"29/01/2020","1.950","1.960","1.950","1.940","21.08M","-0.51%"
"28/01/2020","1.960","1.960","1.970","1.930","12.64M","0.00%"
"27/01/2020","1.960","1.960","1.960","1.950","16.86M","0.00%"
"24/01/2020","1.960","2.000","2.000","1.950","4.95M","-2.00%"
"23/01/2020","2.000","1.950","2.000","1.950","23.44M","2.56%"
"22/01/2020","1.950","1.930","1.960","1.930","9.03M","1.04%"
"21/01/2020","1.930","2.020","2.070","1.930","16.24M","-4.46%"
"20/01/2020","2.020","1.950","2.020","1.960","10.30M","3.59%"
"17/01/2020","1.950","1.990","2.000","1.920","21.23M","-2.01%"
"16/01/2020","1.990","1.920","1.990","1.920","8.61M","3.65%"
"15/01/2020","1.920","1.920","1.920","1.900","1.54M","0.00%"
"14/01/2020","1.920","1.920","1.960","1.900","8.37M","0.00%"
"13/01/2020","1.920","2.000","2.010","1.900","16.99M","-4.00%"
"10/01/2020","2.000","2.000","2.040","1.990","11.03M","0.00%"
"09/01/2020","2.000","2.080","2.080","2.000","38.48M","-3.85%"
"08/01/2020","2.080","2.080","2.200","2.020","61.07M","0.00%"
"07/01/2020","2.080","2.090","2.100","2.000","23.71M","-0.48%"
"06/01/2020","2.090","1.900","2.090","1.940","54.86M","10.00%"
"03/01/2020","1.900","1.820","1.900","1.800","17.34M","4.40%"
"02/01/2020","1.820","1.850","1.830","1.800","4.17M","-1.62%"
"31/12/2019","1.850","1.840","1.850","1.800","6.02M","0.54%"
"30/12/2019","1.840","1.800","1.840","1.800","4.85M","2.22%"
"27/12/2019","1.800","1.800","1.830","1.800","1.17M","0.00%"
"24/12/2019","1.800","1.890","1.810","1.800","6.18M","-4.76%"
"23/12/2019","1.890","1.900","1.950","1.830","2.23M","-0.53%"
"20/12/2019","1.900","1.800","1.900","1.780","29.64M","5.56%"
"19/12/2019","1.800","1.800","1.800","1.780","23.11M","0.00%"
"18/12/2019","1.800","1.850","1.840","1.800","2.87M","-2.70%"
"17/12/2019","1.850","1.770","1.880","1.780","20.55M","4.52%"
"16/12/2019","1.770","1.800","1.800","1.750","6.01M","-1.67%"
"13/12/2019","1.800","1.800","1.800","1.790","2.86M","0.00%"
"12/12/2019","1.800","1.840","1.840","1.800","3.46M","0.00%"
"11/12/2019","1.800","1.840","1.840","1.780","5.23M","-2.17%"
"10/12/2019","1.840","1.770","1.840","1.800","6.73M","3.95%"
"09/12/2019","1.770","1.820","1.840","1.770","10.02M","-2.75%"
"06/12/2019","1.820","1.800","1.820","1.800","4.78M","1.11%"
"05/12/2019","1.800","1.800","1.850","1.800","3.49M","0.00%"
"04/12/2019","1.800","1.860","1.860","1.750","15.17M","-3.23%"
"03/12/2019","1.860","1.900","1.870","1.850","3.66M","-2.11%"
"02/12/2019","1.900","2.010","1.980","1.900","97.77M","-5.47%"
"29/11/2019","2.010","2.010","2.010","2.010","967.50K","0.00%"
"28/11/2019","2.010","2.010","2.010","1.990","3.11M","0.00%"
"27/11/2019","2.010","2.010","2.010","1.950","7.79M","0.00%"
"26/11/2019","2.010","2.020","2.010","2.000","3.94M","-0.50%"
"25/11/2019","2.020","2.090","2.090","2.020","3.56M","-3.35%"
"22/11/2019","2.090","2.180","2.180","2.030","3.73M","-4.13%"
"21/11/2019","2.180","2.030","2.180","2.030","10.48M","7.39%"
"20/11/2019","2.030","1.940","2.030","1.950","6.86M","4.64%"
"19/11/2019","1.940","1.850","1.940","1.850","2.22M","4.86%"
"18/11/2019","1.850","1.990","1.990","1.850","6.59M","-7.50%"
"15/11/2019","2.000","1.960","2.020","1.850","18.34M","2.04%"
"14/11/2019","1.960","1.790","1.960","1.820","10.80M","9.50%"
"13/11/2019","1.790","1.800","1.790","1.770","2.53M","-0.56%"
"12/11/2019","1.800","1.860","1.860","1.800","3.54M","-3.23%"
"08/11/2019","1.860","1.730","1.860","1.740","2.26M","7.51%"
"07/11/2019","1.730","1.740","1.730","1.730","713.70K","-0.57%"
"06/11/2019","1.740","1.710","1.740","1.690","2.32M","1.75%"
"05/11/2019","1.710","1.600","1.710","1.660","2.19M","6.88%"
"04/11/2019","1.600","1.600","1.600","1.600","1.58M","0.00%"
"01/11/2019","1.600","1.600","0.000","0.000","350.01K","0.00%"
"31/10/2019","1.600","1.610","1.700","1.600","85.12M","-0.62%"
"30/10/2019","1.610","1.600","1.670","1.590","4.94M","0.62%"
"29/10/2019","1.600","1.600","1.600","1.600","51.56M","0.00%"
"28/10/2019","1.600","1.580","1.600","1.600","1.36M","1.27%"
"25/10/2019","1.580","1.600","1.600","1.580","760.94K","-1.25%"
"24/10/2019","1.600","1.620","1.600","1.600","36.15M","-1.23%"
"23/10/2019","1.620","1.600","1.620","1.600","9.39M","1.25%"
"22/10/2019","1.600","1.680","1.620","1.600","3.27M","-4.76%"
"21/10/2019","1.680","1.680","1.710","1.620","8.12M","0.00%"
"18/10/2019","1.680","1.700","1.680","1.600","3.31M","-1.18%"
"17/10/2019","1.700","1.590","1.700","1.560","2.85M","6.92%"
"16/10/2019","1.590","1.600","1.600","1.590","2.54M","-0.62%"
"15/10/2019","1.600","1.600","1.630","1.600","22.96M","0.00%"
"14/10/2019","1.600","1.600","1.600","1.590","8.05M","0.00%"
"11/10/2019","1.600","1.600","1.600","1.590","24.01M","0.00%"
"10/10/2019","1.600","1.600","1.600","1.600","51.64M","0.00%"
"09/10/2019","1.600","1.600","1.600","1.600","2.45M","0.00%"
"08/10/2019","1.600","1.600","1.600","1.590","37.34M","0.00%"
"07/10/2019","1.600","1.600","1.600","1.580","55.67M","0.00%"
"04/10/2019","1.600","1.580","1.600","1.600","504.26K","1.27%"
"03/10/2019","1.580","1.600","1.580","1.580","1.44M","-1.25%"
"02/10/2019","1.600","1.650","1.610","1.600","7.57M","-3.03%"
"30/09/2019","1.650","1.630","1.650","1.600","16.78M","1.23%"
"27/09/2019","1.630","1.600","1.630","1.610","746.02K","1.87%"
"26/09/2019","1.600","1.600","1.600","1.600","1.94M","0.00%"
"25/09/2019","1.600","1.600","1.620","1.590","3.90M","0.00%"
"24/09/2019","1.600","1.650","1.650","1.600","1.29M","-3.03%"
"23/09/2019","1.650","1.690","1.650","1.650","1.28M","-2.37%"
"20/09/2019","1.690","1.680","1.690","1.690","825.35K","0.60%"
"19/09/2019","1.680","1.750","1.740","1.680","5.57M","-4.00%"
"18/09/2019","1.750","1.700","1.750","1.610","20.05M","2.94%"
"17/09/2019","1.700","1.720","1.700","1.670","2.83M","-1.16%"
"16/09/2019","1.720","1.700","1.750","1.670","12.42M","1.18%"
"13/09/2019","1.700","1.680","1.700","1.660","2.26M","1.19%"
"12/09/2019","1.680","1.640","1.680","1.640","3.35M","2.44%"
"11/09/2019","1.640","1.550","1.640","1.540","2.32M","5.81%"
"10/09/2019","1.550","1.550","1.560","1.550","1.53M","0.00%"
"09/09/2019","1.550","1.570","1.550","1.550","1.07M","-1.27%"
"06/09/2019","1.570","1.530","1.570","1.570","456.84K","2.61%"
"05/09/2019","1.530","1.550","1.550","1.530","3.67M","-1.29%"
"04/09/2019","1.550","1.550","1.550","1.530","1.43M","0.00%"
"03/09/2019","1.550","1.580","1.600","1.550","2.04M","-1.90%"
"02/09/2019","1.580","1.550","1.680","1.580","704.10K","1.94%"
"30/08/2019","1.550","1.660","1.610","1.500","2.59M","-6.63%"
"29/08/2019","1.660","1.610","1.690","1.660","1.31M","3.11%"
"28/08/2019","1.610","1.610","1.610","1.610","2.12M","0.00%"
"27/08/2019","1.610","1.610","1.610","1.610","1.25M","0.00%"
"26/08/2019","1.610","1.700","1.700","1.610","3.19M","-5.29%"
"23/08/2019","1.700","1.600","1.710","1.610","13.38M","6.25%"
"22/08/2019","1.600","1.700","1.770","1.600","1.65M","-5.88%"
"21/08/2019","1.700","1.700","1.700","1.700","2.03M","0.00%"
"20/08/2019","1.700","1.680","1.700","1.520","3.53M","1.19%"
"19/08/2019","1.680","1.600","1.680","1.600","6.95M","5.00%"
"16/08/2019","1.600","1.460","1.600","1.470","10.60M","9.59%"
"15/08/2019","1.460","1.530","1.550","1.410","8.53M","-4.58%"
"14/08/2019","1.530","1.650","1.570","1.500","5.84M","-7.27%"
"09/08/2019","1.650","1.680","1.650","1.610","3.03M","-1.79%"
"08/08/2019","1.680","1.610","1.710","1.580","11.69M","4.35%"
"07/08/2019","1.610","1.600","1.730","1.570","11.04M","0.62%"
"06/08/2019","1.600","1.610","1.600","1.550","4.22M","-0.62%"
"05/08/2019","1.610","1.670","1.640","1.570","2.38M","-3.59%"
"02/08/2019","1.670","1.640","1.750","1.600","13.29M","1.83%"
"01/08/2019","1.640","1.620","1.640","1.620","5.72M","1.23%"
"31/07/2019","1.620","1.610","1.620","1.570","8.53M","0.62%"
"30/07/2019","1.610","1.640","1.640","1.610","982.66K","-1.83%"
"29/07/2019","1.640","1.650","1.640","1.640","1.48M","-0.61%"
"26/07/2019","1.650","1.730","1.650","1.600","1.15M","-4.62%"
"25/07/2019","1.730","1.590","1.730","1.570","73.27M","8.81%"
"24/07/2019","1.590","1.580","1.590","1.580","2.12M","0.63%"
"23/07/2019","1.580","1.600","1.580","1.530","2.76M","-1.25%"
"22/07/2019","1.600","1.600","1.600","1.540","2.82M","0.00%"
"19/07/2019","1.600","1.600","1.600","1.520","2.64M","0.00%"
"18/07/2019","1.600","1.530","1.600","1.540","2.34M","4.58%"
"17/07/2019","1.530","1.600","1.600","1.530","8.84M","-4.38%"
"16/07/2019","1.600","1.580","1.600","1.570","2.56M","1.27%"
"15/07/2019","1.580","1.570","1.610","1.580","1.07M","0.64%"
"12/07/2019","1.570","1.560","1.570","1.570","727.99K","0.64%"
